ANO,AVG_pib_growth,AVG_cresc_pib_per_capta,AVG_pib_percapta,AVG_demanda_petroleo,AVG_demanda_gas_natural,AVG_estoques_petroleo,AVG_exportacoes_gas_natural,AVG_importacoes_gas_natural,AVG_importacoes_petroleo,AVG_producao_mundial_gas_natural,AVG_producao_petroleo,AVG_producao_petroliferos,AVG_exportacoes_petroleo,AVG_valor_export_bens_servi_opep,AVG_valor_import_bens_servi_opep,AVG_prod_petroleo_opep,AVG_pib_membros_opep,AVG_crescimento_pib_opep,MAX_pib_growth,MAX_cresc_pib_per_capta,MAX_pib_percapta,MAX_demanda_petroleo,MAX_demanda_gas_natural,MAX_estoques_petroleo,MAX_exportacoes_gas_natural,MAX_importacoes_gas_natural,MAX_importacoes_petroleo,MAX_producao_mundial_gas_natural,MAX_producao_petroleo,MAX_producao_petroliferos,MAX_exportacoes_petroleo,MAX_valor_export_bens_servi_opep,MAX_valor_import_bens_servi_opep,MAX_prod_petroleo_opep,MAX_pib_membros_opep,MAX_crescimento_pib_opep,MIN_pib_growth,MIN_cresc_pib_per_capta,MIN_pib_percapta,MIN_demanda_petroleo,MIN_demanda_gas_natural,MIN_estoques_petroleo,MIN_exportacoes_gas_natural,MIN_importacoes_gas_natural,MIN_importacoes_petroleo,MIN_producao_mundial_gas_natural,MIN_producao_petroleo,MIN_producao_petroliferos,MIN_exportacoes_petroleo,MIN_valor_export_bens_servi_opep,MIN_valor_import_bens_servi_opep,MIN_prod_petroleo_opep,MIN_pib_membros_opep,MIN_crescimento_pib_opep,DESV_pib_growth,DESV_cresc_pib_per_capta,DESV_pib_percapta,DESV_demanda_petroleo,DESV_demanda_gas_natural,DESV_estoques_petroleo,DESV_exportacoes_gas_natural,DESV_importacoes_gas_natural,DESV_importacoes_petroleo,DESV_producao_mundial_gas_natural,DESV_producao_petroleo,DESV_producao_petroliferos,DESV_exportacoes_petroleo,DESV_valor_export_bens_servi_opep,DESV_valor_import_bens_servi_opep,DESV_prod_petroleo_opep,DESV_pib_membros_opep,DESV_crescimento_pib_opep,PRECO,PAIS,pib_growth,cresc_pib_per_capta,pib_percapta,demanda_petroleo,demanda_gas_natural,estoques_petroleo,exportacoes_gas_natural,importacoes_gas_natural,importacoes_petroleo,producao_mundial_gas_natural,producao_petroleo,producao_petroliferos,exportacoes_petroleo,valor_export_bens_servi_opep,valor_import_bens_servi_opep,prod_petroleo_opep,pib_membros_opep,crescimento_pib_opep
2020,-5.850980392156863,-6.590495485163565,19058.111830634767,1179.300454838903,55844.71411246854,38240.096774193546,31966.244943838,28813.724328444343,629.6228166659588,59885.08930581696,1314.39475,1104.9948361698423,1214.2059684541603,67768.56681708162,64446.19016424846,1301.9435555555556,193340.19793585074,-10.17654545454545,3.6,1.97923084573928,63593.4436209541,18347.6912568306,864046.0,303561.0,149640.0,155493.0,5875.0,950199.0,11317.699,17489.416666666668,6658.642346994536,351257.6174268211,273691.07433477987,3996.617,734271.183954881,-1.793999999999997,-30.0,-32.2381642959612,1188.85975692162,4.643088143497192,665.4641484,150.0,0.0,0.0,0.0,50.0,1.497,0.93009102075841,0.0,4392.0,3454.23,113.575,10099.0,-29.99499999999999,5.8289464473342045,5.091453277544505,18555.87782027536,2605.363994082956,126149.93955461057,73630.02038936986,40141.496071085014,34374.557920500636,1164.2980518024333,147028.8988003182,2134.181424444655,2551.8858465371904,1468.2643279891713,101770.63483173282,82184.69905990871,1230.2947137360682,216133.42070553772,9.904075023247538,51.22,Iraq,-12.1,-17.5866074376067,4145.86293637602,549.905,18798.0,145019.0,,7200.0,0.0,7374.056675361455,3996.617,587.2149999999999,3428.379,50613.4,54722.0,3996.617,182455.0,-15.700999999999992
2021,5.509803921568627,,,1257.126544784752,56431.44648092151,38326.903225806454,35452.18200748969,29611.19741641725,638.9882732094107,61912.571449877105,1314.1111785714281,1152.3473594345905,1168.851350973768,96839.11650794187,73416.06402125664,1351.626888888889,224116.4812884439,4.731636363636366,28.3,,,20033.95342465753,868335.0,303468.0,188376.0,154452.0,6114.0,979306.0,11253.679,18642.08333333333,6227.4,425148.9463746867,347531.68278439454,3971.367,868585.8714645412,28.335000000000008,-0.4,,,4.641097339881107,553.900055,150.0,0.0,0.0,0.0,30.0,1.838,4.553134972767447,0.0,6806.0,3405.764,93.32,12269.0,-3.1869999999999976,4.305730559130211,,,2829.5498333865175,126736.64948808818,73852.4747017409,45981.76604093531,34052.541210294585,1210.7467462115967,151561.45701266418,2117.0786787980987,2720.962957159355,1390.311962897928,128094.52546125664,103026.95092807963,1176.7163194601649,248183.05460345375,7.900418645670591,77.24,Iraq,1.6,,,621.3343407997655,19324.344,145019.0,,9738.0,0.0,9586.273677969892,3971.367,740.4217864525001,3439.55,91514.27572516316,50707.0,3971.367,254782.0,7.677000000000007
2022,3.3882352941176475,,,1306.2931581991295,56264.06329817837,38884.633293718165,36775.33556241446,27037.215954940664,688.8446801823028,63255.09706296551,1358.408857142857,1204.9520256194144,1249.7470017360222,135472.48157583384,94014.68538864101,1420.1233333333334,273626.67745257844,5.118181818181817,8.9,,,20430.090410958903,915155.0,303221.0,195833.0,124530.0,6278.0,1015698.0,11886.901,19383.916666666668,7363.64,532796.5997957808,420510.006807352,4452.528,1108148.978218487,9.0,-29.1,,,4.970263963174932,461.039519058489,150.0,0.0,0.0,0.0,17.0,2.0,5.85,0.0,7900.0,3337.7,81.295,16451.0,1.0000000000000142,5.520572826871641,,,2891.671021565732,133542.1307549918,73928.94706733647,46027.43980553069,30325.552701533266,1272.7780736738296,157215.24355665213,2258.1428676103783,2834.170187938053,1622.70058911694,171396.943843876,123519.97182797878,1342.0711907794691,308325.67096639815,2.7138761885801146,82.82,Iraq,7.0,,,827.605799274727,19865.425632,145019.0,,9429.61,0.0,9777.99915152929,4452.528,833.6688220946515,3712.42,138291.06806109502,87216.0516832704,4452.528,264182.0,7.0
2015,1.9764705882352944,0.7948354194278417,18671.31512910694,1282.2697100042099,51748.43874040346,38025.14474193549,26021.22575750949,26654.84375,729.9130177286662,53421.01996628654,1393.5571785714287,1236.7500723097469,1173.8513277875725,80477.25979036614,76919.05363950973,1624.9605555555556,206114.40870939146,0.8735454545454527,8.0,6.79675906426532,63039.1126258027,19687.0794520548,771460.0,300878.0,124280.0,141640.0,7363.0,768071.0,9441.732,19880.58333333333,7163.331386301369,361252.5527569776,266276.3784887679,3504.137,669484.3813288898,6.787000000000006,-9.8,-12.711339203906,1356.66783065763,7.55,550.0,150.0,0.0,0.0,0.0,80.0,4.4990000000000006,17.296234197349627,0.0,5606.6,4013.825,186.789,13185.0,-9.11,3.3980148896541666,3.6929492886724478,18093.744550400526,2794.1378989565615,112559.39991341921,72732.84581856211,29710.44934838844,33497.71123161754,1383.7418621781096,118420.35344311732,1797.6620173973204,2876.6625390559407,1439.0897547979273,104848.88395176161,86956.04615471287,1166.7289449294756,200942.6583635637,4.5279271268556975,36.61,Italy,0.8,0.875477401786128,30230.2263021296,1273.6438356164383,67524.0,,220.0,61200.0,1262.592054794521,6773.0,,1577.2459293394777,,,,,,
2016,1.6980392156862747,0.9199203387413463,18292.57079002305,1296.4684022213885,53055.216387845045,38074.65483870968,28007.0065648745,28389.163169817377,753.492008655289,54084.952459799235,1379.5885357142856,1248.3634934684874,1227.230997743407,73097.66467836198,66939.72689457174,1686.2891111111112,195522.2301755349,-0.018545454545453956,15.2,10.5600974554293,58021.4004997125,19826.65573770492,777134.0,302250.0,125200.0,150561.0,7850.0,754626.0,8847.634,20077.25,7463.363464480874,360626.2763784888,270442.4778761062,4647.795,665999.8796941916,15.199000000000012,-17.0,-12.3135934211572,1368.42696140417,6.44,551.1,150.0,0.0,0.0,0.0,90.0,3.749,18.63685410723989,0.0,4519.3,3657.438,163.205,11241.0,-17.040000000000006,4.334335790355907,3.6387465098791383,17820.020123629205,2814.3073803636257,113713.36164917164,73245.58747903032,31978.74167970544,34857.75100011928,1465.6361251689625,117112.02410310636,1766.1991870129013,2913.6285706667377,1531.9195596910504,104750.02285248588,82314.51072087753,1403.0835949116145,191806.16214963552,7.80597493024224,53.93,Italy,1.3,1.46569044434084,30939.7142462298,1236.830601092896,70914.0,,212.0,65285.0,1225.836393442623,5783.0,,1566.2514151526386,,,,,,
2017,2.6098039215686266,1.80065181234119,19394.38028777539,1312.379595157171,53980.61106719629,38165.48387096774,30316.160963185892,29672.752299134314,771.1383855512648,55508.6417278843,1377.5345714285716,1261.6703721530191,1243.256876840972,85441.12467937997,70048.54535303493,1649.2023333333332,207728.27261658869,0.566727272727271,32.5,24.9760381703571,61176.4563611565,20042.090410958903,768687.0,302809.0,126190.0,153555.0,7969.0,775088.0,9359.247,20290.166666666668,6968.318630136981,384043.5670524166,290782.84547311097,4468.663,714994.6949916506,32.49199999999999,-15.7,-9.16772469815358,1464.9261954181,4.8840327502379495,406.778483,150.0,0.0,0.0,0.0,70.0,2.992,14.378908754765844,0.0,7165.0,3700.031,128.6,12201.0,-15.671000000000006,5.5613602124420645,4.640983576199647,18605.15982869118,2843.948844741877,112738.006132254,73270.55042559115,33826.859836023075,35718.56022555337,1487.584902745278,120371.69883228056,1823.6772149197311,2946.543231567197,1449.5065923715028,112579.16090497615,87257.99885619829,1303.283132767482,199544.21120286387,11.14809212450852,66.73,Italy,1.7,1.82033385192226,32326.6742113994,1244.5369863013698,75150.0,,271.0,69622.0,1339.6236986301371,5540.0,,1606.8530465949818,,,,,,
2018,2.341176470588235,1.7564897862253306,20731.07117633605,1323.0788100479717,56163.0307651841,38254.16129032258,31111.745019202328,30235.17587022372,760.4706993647824,58540.17025749252,1413.7855357142855,1268.5804346793482,1296.893961174808,101131.6183165316,76148.13942118641,1589.2628888888892,231089.98698473535,-0.3713636363636423,7.9,13.4460867409219,66679.0464899752,20595.572602739725,852658.0,303806.0,126770.0,162392.0,7768.0,873213.0,10953.408,20684.916666666668,7371.53722739726,392866.0,307692.0,4410.0,846583.7851798566,7.941000000000002,-19.7,-9.6002319632794,1482.21306651797,5.045103028517274,529.553457,150.0,0.0,0.0,0.0,10.0,3.0,13.158738417524088,0.0,7804.0,3833.462,120.179,13097.0,-19.655,3.947109961388142,3.2598069303767883,19959.841179904743,2916.3448730401597,124675.75210070804,73380.75314593267,35776.91120788646,36539.7189994458,1463.5127109098514,134912.89593199076,2072.5705717430687,3004.144366596857,1533.0247989852853,122896.4451355832,91441.71904232685,1282.8698039323524,236365.28698112676,6.952792156886289,50.57,Italy,0.9,1.11781661979235,34605.2627252058,1272.3479452054794,72667.0,,396.0,67877.0,1253.0009589041097,5451.0,,1548.5170122887864,,,,,,
2019,1.198039215686274,1.1832920892608534,20432.379697804983,1329.507516220728,57522.282525974595,38504.51612903226,32193.65963549354,30093.779222699643,731.1588888067248,61238.18772564684,1459.5188214285715,1260.3888921258547,1312.3103747992757,96147.84660958474,80244.13117720935,1577.591,223359.226205069,-2.7934545454545425,7.4,6.00103665097893,65640.7079484985,20582.638356164385,879865.0,303806.0,131884.0,158897.0,6801.0,963002.0,12315.054999999998,20431.666666666668,7038.086575342466,404046.0,321525.0,4576.14,838564.705624643,5.810999999999993,-27.7,-9.23893172984212,1288.55632450434,4.936528832848039,635.4641484,150.0,90.0,0.0,0.0,30.0,2.833,8.161944193228855,0.0,5810.0,3711.561,109.583,11364.0,-27.669999999999987,5.03347578798846,2.6635800833088337,19603.44572966429,2915.862558618497,128487.15734195983,73583.10117090173,38112.41346245704,35670.338922599614,1342.009632583336,148114.51349521734,2313.962179657006,2969.460930810512,1535.2229800829396,122534.10331835758,96272.91293665623,1338.2236016922666,236156.36556146247,9.009499909072103,67.77,Italy,0.5,1.57473771632701,33641.6337513622,1255.172602739726,74316.0,,326.0,70912.0,1275.01,4851.0,,1521.363300051203,,,,,,
2020,-5.850980392156863,-6.590495485163565,19058.111830634767,1179.300454838903,55844.71411246854,38240.096774193546,31966.244943838,28813.724328444343,629.6228166659588,59885.08930581696,1314.39475,1104.9948361698423,1214.2059684541603,67768.56681708162,64446.19016424846,1301.9435555555556,193340.19793585074,-10.17654545454545,3.6,1.97923084573928,63593.4436209541,18347.6912568306,864046.0,303561.0,149640.0,155493.0,5875.0,950199.0,11317.699,17489.416666666668,6658.642346994536,351257.6174268211,273691.07433477987,3996.617,734271.183954881,-1.793999999999997,-30.0,-32.2381642959612,1188.85975692162,4.643088143497192,665.4641484,150.0,0.0,0.0,0.0,50.0,1.497,0.93009102075841,0.0,4392.0,3454.23,113.575,10099.0,-29.99499999999999,5.8289464473342045,5.091453277544505,18555.87782027536,2605.363994082956,126149.93955461057,73630.02038936986,40141.496071085014,34374.557920500636,1164.2980518024333,147028.8988003182,2134.181424444655,2551.8858465371904,1468.2643279891713,101770.63483173282,82184.69905990871,1230.2947137360682,216133.42070553772,9.904075023247538,51.22,Italy,-9.0,-8.67091909932761,31714.2209467105,1032.549180327869,70920.0,,316.0,66227.0,1014.24087431694,3932.0,,1268.326399703374,,,,,,
2021,5.509803921568627,,,1257.126544784752,56431.44648092151,38326.903225806454,35452.18200748969,29611.19741641725,638.9882732094107,61912.571449877105,1314.1111785714281,1152.3473594345905,1168.851350973768,96839.11650794187,73416.06402125664,1351.626888888889,224116.4812884439,4.731636363636366,28.3,,,20033.95342465753,868335.0,303468.0,188376.0,154452.0,6114.0,979306.0,11253.679,18642.08333333333,6227.4,425148.9463746867,347531.68278439454,3971.367,868585.8714645412,28.335000000000008,-0.4,,,4.641097339881107,553.900055,150.0,0.0,0.0,0.0,30.0,1.838,4.553134972767447,0.0,6806.0,3405.764,93.32,12269.0,-3.1869999999999976,4.305730559130211,,,2829.5498333865175,126736.64948808818,73852.4747017409,45981.76604093531,34052.541210294585,1210.7467462115967,151561.45701266418,2117.0786787980987,2720.962957159355,1390.311962897928,128094.52546125664,103026.95092807963,1176.7163194601649,248183.05460345375,7.900418645670591,77.24,Italy,7.0,,,1184.7780821917809,76108.0,,316.0,72728.0,1145.298,3335.0,,1401.2462557603685,,,,,,
2022,3.3882352941176475,,,1306.2931581991295,56264.06329817837,38884.633293718165,36775.33556241446,27037.215954940664,688.8446801823028,63255.09706296551,1358.408857142857,1204.9520256194144,1249.7470017360222,135472.48157583384,94014.68538864101,1420.1233333333334,273626.67745257844,5.118181818181817,8.9,,,20430.090410958903,915155.0,303221.0,195833.0,124530.0,6278.0,1015698.0,11886.901,19383.916666666668,7363.64,532796.5997957808,420510.006807352,4452.528,1108148.978218487,9.0,-29.1,,,4.970263963174932,461.039519058489,150.0,0.0,0.0,0.0,17.0,2.0,5.85,0.0,7900.0,3337.7,81.295,16451.0,1.0000000000000142,5.520572826871641,,,2891.671021565732,133542.1307549918,73928.94706733647,46027.43980553069,30325.552701533266,1272.7780736738296,157215.24355665213,2258.1428676103783,2834.170187938053,1622.70058911694,171396.943843876,123519.97182797878,1342.0711907794691,308325.67096639815,2.7138761885801146,82.82,Italy,3.7,,,1222.7534246575342,68546.0,,316.0,66446.0,1256.6655464480875,3328.0,,1518.7314260112646,,,,,,
2015,1.9764705882352944,0.7948354194278417,18671.31512910694,1282.2697100042099,51748.43874040346,38025.14474193549,26021.22575750949,26654.84375,729.9130177286662,53421.01996628654,1393.5571785714287,1236.7500723097469,1173.8513277875725,80477.25979036614,76919.05363950973,1624.9605555555556,206114.40870939146,0.8735454545454527,8.0,6.79675906426532,63039.1126258027,19687.0794520548,771460.0,300878.0,124280.0,141640.0,7363.0,768071.0,9441.732,19880.58333333333,7163.331386301369,361252.5527569776,266276.3784887679,3504.137,669484.3813288898,6.787000000000006,-9.8,-12.711339203906,1356.66783065763,7.55,550.0,150.0,0.0,0.0,0.0,80.0,4.4990000000000006,17.296234197349627,0.0,5606.6,4013.825,186.789,13185.0,-9.11,3.3980148896541666,3.6929492886724478,18093.744550400526,2794.1378989565615,112559.39991341921,72732.84581856211,29710.44934838844,33497.71123161754,1383.7418621781096,118420.35344311732,1797.6620173973204,2876.6625390559407,1439.0897547979273,104848.88395176161,86956.04615471287,1166.7289449294756,200942.6583635637,4.5279271268556975,36.61,Japan,1.6,1.66846511711745,34960.6393843385,4169.071232876712,123080.0,,,122534.0,3233.5,4430.0,,3528.721850998464,,,,,,
2016,1.6980392156862747,0.9199203387413463,18292.57079002305,1296.4684022213885,53055.216387845045,38074.65483870968,28007.0065648745,28389.163169817377,753.492008655289,54084.952459799235,1379.5885357142856,1248.3634934684874,1227.230997743407,73097.66467836198,66939.72689457174,1686.2891111111112,195522.2301755349,-0.018545454545453956,15.2,10.5600974554293,58021.4004997125,19826.65573770492,777134.0,302250.0,125200.0,150561.0,7850.0,754626.0,8847.634,20077.25,7463.363464480874,360626.2763784888,270442.4778761062,4647.795,665999.8796941916,15.199000000000012,-17.0,-12.3135934211572,1368.42696140417,6.44,551.1,150.0,0.0,0.0,0.0,90.0,3.749,18.63685410723989,0.0,4519.3,3657.438,163.205,11241.0,-17.040000000000006,4.334335790355907,3.6387465098791383,17820.020123629205,2814.3073803636257,113713.36164917164,73245.58747903032,31978.74167970544,34857.75100011928,1465.6361251689625,117112.02410310636,1766.1991870129013,2913.6285706667377,1531.9195596910504,104750.02285248588,82314.51072087753,1403.0835949116145,191806.16214963552,7.80597493024224,53.93,Japan,0.8,0.870046944792136,39400.7393559257,4036.437158469945,122321.0,,,120073.0,3157.833333333333,4243.0,,3536.643928439007,,,,,,
2017,2.6098039215686266,1.80065181234119,19394.38028777539,1312.379595157171,53980.61106719629,38165.48387096774,30316.160963185892,29672.752299134314,771.1383855512648,55508.6417278843,1377.5345714285716,1261.6703721530191,1243.256876840972,85441.12467937997,70048.54535303493,1649.2023333333332,207728.27261658869,0.566727272727271,32.5,24.9760381703571,61176.4563611565,20042.090410958903,768687.0,302809.0,126190.0,153555.0,7969.0,775088.0,9359.247,20290.166666666668,6968.318630136981,384043.5670524166,290782.84547311097,4468.663,714994.6949916506,32.49199999999999,-15.7,-9.16772469815358,1464.9261954181,4.8840327502379495,406.778483,150.0,0.0,0.0,0.0,70.0,2.992,14.378908754765844,0.0,7165.0,3700.031,128.6,12201.0,-15.671000000000006,5.5613602124420645,4.640983576199647,18605.15982869118,2843.948844741877,112738.006132254,73270.55042559115,33826.859836023075,35718.56022555337,1487.584902745278,120371.69883228056,1823.6772149197311,2946.543231567197,1449.5065923715028,112579.16090497615,87257.99885619829,1303.283132767482,199544.21120286387,11.14809212450852,66.73,Japan,1.7,1.84270905806171,38891.0862716856,3945.4794520547935,121377.0,,,120501.0,3235.237491020885,4698.0,,3468.8666346646187,,,,,,
2018,2.341176470588235,1.7564897862253306,20731.07117633605,1323.0788100479717,56163.0307651841,38254.16129032258,31111.745019202328,30235.17587022372,760.4706993647824,58540.17025749252,1413.7855357142855,1268.5804346793482,1296.893961174808,101131.6183165316,76148.13942118641,1589.2628888888892,231089.98698473535,-0.3713636363636423,7.9,13.4460867409219,66679.0464899752,20595.572602739725,852658.0,303806.0,126770.0,162392.0,7768.0,873213.0,10953.408,20684.916666666668,7371.53722739726,392866.0,307692.0,4410.0,846583.7851798566,7.941000000000002,-19.7,-9.6002319632794,1482.21306651797,5.045103028517274,529.553457,150.0,0.0,0.0,0.0,10.0,3.0,13.158738417524088,0.0,7804.0,3833.462,120.179,13097.0,-19.655,3.947109961388142,3.2598069303767883,19959.841179904743,2916.3448730401597,124675.75210070804,73380.75314593267,35776.91120788646,36539.7189994458,1463.5127109098514,134912.89593199076,2072.5705717430687,3004.144366596857,1533.0247989852853,122896.4451355832,91441.71904232685,1282.8698039323524,236365.28698112676,6.952792156886289,50.57,Japan,0.6,0.762860909889355,39808.1685608793,3851.5890410958905,121905.0,,,119372.0,3055.882544081829,4407.0,,3291.059626216078,,,,,,
2019,1.198039215686274,1.1832920892608534,20432.379697804983,1329.507516220728,57522.282525974595,38504.51612903226,32193.65963549354,30093.779222699643,731.1588888067248,61238.18772564684,1459.5188214285715,1260.3888921258547,1312.3103747992757,96147.84660958474,80244.13117720935,1577.591,223359.226205069,-2.7934545454545425,7.4,6.00103665097893,65640.7079484985,20582.638356164385,879865.0,303806.0,131884.0,158897.0,6801.0,963002.0,12315.054999999998,20431.666666666668,7038.086575342466,404046.0,321525.0,4576.14,838564.705624643,5.810999999999993,-27.7,-9.23893172984212,1288.55632450434,4.936528832848039,635.4641484,150.0,90.0,0.0,0.0,30.0,2.833,8.161944193228855,0.0,5810.0,3711.561,109.583,11364.0,-27.669999999999987,5.03347578798846,2.6635800833088337,19603.44572966429,2915.862558618497,128487.15734195983,73583.10117090173,38112.41346245704,35670.338922599614,1342.009632583336,148114.51349521734,2313.962179657006,2969.460930810512,1535.2229800829396,122534.10331835758,96272.91293665623,1338.2236016922666,236156.36556146247,9.009499909072103,67.77,Japan,-0.4,0.480088200168893,40777.6086970512,3763.679452054794,114172.0,,,111308.0,3022.7049300158737,3872.0,,3279.0868855606764,,,,,,
2020,-5.850980392156863,-6.590495485163565,19058.111830634767,1179.300454838903,55844.71411246854,38240.096774193546,31966.244943838,28813.724328444343,629.6228166659588,59885.08930581696,1314.39475,1104.9948361698423,1214.2059684541603,67768.56681708162,64446.19016424846,1301.9435555555556,193340.19793585074,-10.17654545454545,3.6,1.97923084573928,63593.4436209541,18347.6912568306,864046.0,303561.0,149640.0,155493.0,5875.0,950199.0,11317.699,17489.416666666668,6658.642346994536,351257.6174268211,273691.07433477987,3996.617,734271.183954881,-1.793999999999997,-30.0,-32.2381642959612,1188.85975692162,4.643088143497192,665.4641484,150.0,0.0,0.0,0.0,50.0,1.497,0.93009102075841,0.0,4392.0,3454.23,113.575,10099.0,-29.99499999999999,5.8289464473342045,5.091453277544505,18555.87782027536,2605.363994082956,126149.93955461057,73630.02038936986,40141.496071085014,34374.557920500636,1164.2980518024333,147028.8988003182,2134.181424444655,2551.8858465371904,1468.2643279891713,101770.63483173282,82184.69905990871,1230.2947137360682,216133.42070553772,9.904075023247538,51.22,Japan,-4.2,-4.26028956099367,40193.2524448357,3360.863387978142,112087.0,,,107286.0,2472.36418334908,3589.0,,2726.218403164009,,,,,,
2021,5.509803921568627,,,1257.126544784752,56431.44648092151,38326.903225806454,35452.18200748969,29611.19741641725,638.9882732094107,61912.571449877105,1314.1111785714281,1152.3473594345905,1168.851350973768,96839.11650794187,73416.06402125664,1351.626888888889,224116.4812884439,4.731636363636366,28.3,,,20033.95342465753,868335.0,303468.0,188376.0,154452.0,6114.0,979306.0,11253.679,18642.08333333333,6227.4,425148.9463746867,347531.68278439454,3971.367,868585.8714645412,28.335000000000008,-0.4,,,4.641097339881107,553.900055,150.0,0.0,0.0,0.0,30.0,1.838,4.553134972767447,0.0,6806.0,3405.764,93.32,12269.0,-3.1869999999999976,4.305730559130211,,,2829.5498333865175,126736.64948808818,73852.4747017409,45981.76604093531,34052.541210294585,1210.7467462115967,151561.45701266418,2117.0786787980987,2720.962957159355,1390.311962897928,128094.52546125664,103026.95092807963,1176.7163194601649,248183.05460345375,7.900418645670591,77.24,Japan,2.2,,,3414.786301369863,97543.0,,,98780.0,2492.9736381879416,3934.0,,2730.100032002048,,,,,,
2022,3.3882352941176475,,,1306.2931581991295,56264.06329817837,38884.633293718165,36775.33556241446,27037.215954940664,688.8446801823028,63255.09706296551,1358.408857142857,1204.9520256194144,1249.7470017360222,135472.48157583384,94014.68538864101,1420.1233333333334,273626.67745257844,5.118181818181817,8.9,,,20430.090410958903,915155.0,303221.0,195833.0,124530.0,6278.0,1015698.0,11886.901,19383.916666666668,7363.64,532796.5997957808,420510.006807352,4452.528,1108148.978218487,9.0,-29.1,,,4.970263963174932,461.039519058489,150.0,0.0,0.0,0.0,17.0,2.0,5.85,0.0,7900.0,3337.7,81.295,16451.0,1.0000000000000142,5.520572826871641,,,2891.671021565732,133542.1307549918,73928.94706733647,46027.43980553069,30325.552701533266,1272.7780736738296,157215.24355665213,2258.1428676103783,2834.170187938053,1622.70058911694,171396.943843876,123519.97182797878,1342.0711907794691,308325.67096639815,2.7138761885801146,82.82,Japan,1.0,,,3369.117808219178,95748.0,,,87640.0,2732.860433647331,4224.0,,2924.024007936508,,,,,,
2015,1.9764705882352944,0.7948354194278417,18671.31512910694,1282.2697100042099,51748.43874040346,38025.14474193549,26021.22575750949,26654.84375,729.9130177286662,53421.01996628654,1393.5571785714287,1236.7500723097469,1173.8513277875725,80477.25979036614,76919.05363950973,1624.9605555555556,206114.40870939146,0.8735454545454527,8.0,6.79675906426532,63039.1126258027,19687.0794520548,771460.0,300878.0,124280.0,141640.0,7363.0,768071.0,9441.732,19880.58333333333,7163.331386301369,361252.5527569776,266276.3784887679,3504.137,669484.3813288898,6.787000000000006,-9.8,-12.711339203906,1356.66783065763,7.55,550.0,150.0,0.0,0.0,0.0,80.0,4.4990000000000006,17.296234197349627,0.0,5606.6,4013.825,186.789,13185.0,-9.11,3.3980148896541666,3.6929492886724478,18093.744550400526,2794.1378989565615,112559.39991341921,72732.84581856211,29710.44934838844,33497.71123161754,1383.7418621781096,118420.35344311732,1797.6620173973204,2876.6625390559407,1439.0897547979273,104848.88395176161,86956.04615471287,1166.7289449294756,200942.6583635637,4.5279271268556975,36.61,Kazakhstan,1.0,-0.268267117815142,10510.7718884149,271.2239956204179,13610.0,30000.0,12290.0,4700.0,,21200.0,1343.027,360.4166666666667,1229.3006238388,,,,,
2016,1.6980392156862747,0.9199203387413463,18292.57079002305,1296.4684022213885,53055.216387845045,38074.65483870968,28007.0065648745,28389.163169817377,753.492008655289,54084.952459799235,1379.5885357142856,1248.3634934684874,1227.230997743407,73097.66467836198,66939.72689457174,1686.2891111111112,195522.2301755349,-0.018545454545453956,15.2,10.5600974554293,58021.4004997125,19826.65573770492,777134.0,302250.0,125200.0,150561.0,7850.0,754626.0,8847.634,20077.25,7463.363464480874,360626.2763784888,270442.4778761062,4647.795,665999.8796941916,15.199000000000012,-17.0,-12.3135934211572,1368.42696140417,6.44,551.1,150.0,0.0,0.0,0.0,90.0,3.749,18.63685410723989,0.0,4519.3,3657.438,163.205,11241.0,-17.040000000000006,4.334335790355907,3.6387465098791383,17820.020123629205,2814.3073803636257,113713.36164917164,73245.58747903032,31978.74167970544,34857.75100011928,1465.6361251689625,117112.02410310636,1766.1991870129013,2913.6285706667377,1531.9195596910504,104750.02285248588,82314.51072087753,1403.0835949116145,191806.16214963552,7.80597493024224,53.93,Kazakhstan,0.9,-0.327514633495582,7714.84184376024,290.1528159558979,14450.0,30000.0,12480.0,5230.0,,21700.0,1320.292,361.5,1229.5,,,,,
2017,2.6098039215686266,1.80065181234119,19394.38028777539,1312.379595157171,53980.61106719629,38165.48387096774,30316.160963185892,29672.752299134314,771.1383855512648,55508.6417278843,1377.5345714285716,1261.6703721530191,1243.256876840972,85441.12467937997,70048.54535303493,1649.2023333333332,207728.27261658869,0.566727272727271,32.5,24.9760381703571,61176.4563611565,20042.090410958903,768687.0,302809.0,126190.0,153555.0,7969.0,775088.0,9359.247,20290.166666666668,6968.318630136981,384043.5670524166,290782.84547311097,4468.663,714994.6949916506,32.49199999999999,-15.7,-9.16772469815358,1464.9261954181,4.8840327502379495,406.778483,150.0,0.0,0.0,0.0,70.0,2.992,14.378908754765844,0.0,7165.0,3700.031,128.6,12201.0,-15.671000000000006,5.5613602124420645,4.640983576199647,18605.15982869118,2843.948844741877,112738.006132254,73270.55042559115,33826.859836023075,35718.56022555337,1487.584902745278,120371.69883228056,1823.6772149197311,2946.543231567197,1449.5065923715028,112579.16090497615,87257.99885619829,1303.283132767482,199544.21120286387,11.14809212450852,66.73,Kazakhstan,3.9,2.69343213409591,9247.58133129626,293.75049490372226,17180.0,30000.0,14220.0,5600.0,,25800.0,1468.855,369.6666666666667,1370.8333333333333,,,,,
